ID,user,movie,rating
47515,22514,15069,5
47516,10470,16432,5
47517,19722,571,5
47518,12743,2033,5
47519,27375,16433,5
47520,3684,15705,3
47521,27376,2470,2
47522,18498,7168,5
47523,7824,16434,5
47524,14208,10972,5
47525,27377,16346,5
47526,3661,1586,5
47527,27378,13642,5
47528,6151,12258,3
47529,7427,16435,5
47530,4901,2374,5
47531,27379,7595,3
47532,27380,11875,5
47533,27381,10937,5
47534,27382,9013,5
47535,8811,11934,5
47536,13144,7077,4
47537,27383,4318,5
47538,1535,5966,5
47539,4717,11660,5
47540,27384,16004,4
47541,27385,5724,5
47542,17291,12793,5
47543,27386,7297,5
47544,27387,7418,4
47545,25297,7608,4
47546,12040,2765,5
47547,27388,11446,2
47548,27389,5701,5
47549,10500,15977,5
47550,26232,102,3
47551,15585,8928,1
47552,27390,9104,5
47553,6826,8030,3
47554,27391,5351,5
47555,20682,4662,5
47556,25976,14463,2
47557,16684,5867,3
47558,3810,511,5
47559,9329,13923,5
47560,27392,2740,4
47561,11110,8683,4
47562,18610,15402,4
47563,12886,5100,5
47564,6599,5374,5
47565,27393,7811,5
47566,12831,1776,4
47567,6889,9599,5
47568,27394,7947,5
47569,21665,593,3
47570,23028,8395,4
47571,7735,16436,5
47572,11890,8765,4
47573,6189,5503,5
47574,19649,3827,5
47575,27395,8178,4
47576,15801,3413,5
47577,11291,1397,3
47578,5431,13631,4
47579,27396,1398,5
47580,25592,2300,4
47581,27397,1517,5
47582,5686,1992,5
47583,11812,1810,5
47584,27363,13267,3
47585,11622,3043,5
47586,14866,9138,4
47587,8083,12634,5
47588,4081,4087,5
47589,4751,14073,4
47590,13595,14919,5
47591,6270,3990,5
47592,27398,1683,5
47593,18853,915,5
47594,27399,2567,3
47595,26731,1135,5
47596,10013,15828,2
47597,16531,8005,4
47598,19506,5137,5
47599,27400,4873,4
47600,549,2173,3
47601,2882,11419,5
47602,27401,9402,5
47603,23338,2165,5
47604,4834,4547,5
47605,3457,8196,5
47606,15591,4873,4
47607,27402,8203,5
47608,14618,4384,5
47609,6285,2750,3
47610,5885,1125,5
47611,27403,2221,4
47612,27404,3471,5
47613,27405,6110,3
47614,14075,16101,5
47615,756,1378,5
47616,13114,4447,5
47617,3570,12903,5
47618,22694,9288,5
47619,27406,7472,1
47620,2404,16437,4
47621,13731,7142,5
47622,21725,789,5
47623,9619,7430,3
47624,12383,592,5
47625,1475,6701,5
47626,6,981,5
47627,26951,16438,5
47628,27407,1307,5
47629,25008,3534,5
47630,2650,4714,5
47631,27408,7535,3
47632,3053,6270,3
47633,1558,5363,5
47634,9316,12621,5
47635,16128,2942,4
47636,27409,5056,4
47637,27410,14869,1
47638,18242,7839,3
47639,27411,16439,4
47640,27412,3509,5
47641,27413,649,5
47642,10515,5574,5
47643,6284,9164,3
47644,27414,13716,5
47645,10686,5810,5
47646,3448,2571,5
47647,25154,3237,4
47648,7234,14983,4
47649,6987,5418,1
47650,17820,3557,5
47651,6972,1787,2
47652,24696,11762,5
47653,19550,5024,5
47654,20097,8352,3
47655,7629,4330,5
47656,4355,4018,4
47657,6432,4445,5
47658,27415,2923,2
47659,27416,374,5
47660,4792,13303,2
47661,13828,16440,5
47662,27417,12800,4
47663,7223,12516,4
47664,14537,3818,5
47665,13125,1167,4
47666,27418,11584,4
47667,19716,15791,5
47668,7486,337,4
47669,27335,845,3
47670,5830,9793,5
47671,24977,2194,5
47672,27419,1728,3
47673,12495,16441,3
47674,27420,4343,4
47675,885,1494,5
47676,16430,458,3
47677,23250,16442,5
47678,27421,14130,5
47679,18200,8123,1
47680,534,258,5
47681,893,9737,5
47682,27264,6117,3
47683,27422,15650,5
47684,27423,16443,5
47685,843,16444,3
47686,7869,238,5
47687,8445,2969,5
47688,50,3043,5
47689,4317,16445,4
47690,15391,898,5
47691,1059,16446,5
47692,8722,1279,5
47693,10220,7861,4
47694,18785,1506,5
47695,27424,1450,2
47696,27425,2423,5
47697,21903,7844,2
47698,2564,263,4
47699,17227,7703,4
47700,27426,14086,5
47701,11385,6969,3
47702,27427,10050,5
47703,27428,553,5
47704,601,14077,4
47705,27429,14403,5
47706,27430,8621,5
47707,5748,14972,4
47708,16367,2539,4
47709,27431,13851,4
47710,23309,327,3
47711,942,4468,5
47712,3037,3141,3
47713,27432,3340,4
47714,27433,5058,4
47715,27434,4345,5
47716,14284,205,1
47717,6300,2801,4
47718,485,1208,4
47719,20056,2404,5
47720,7268,209,3
47721,27435,5563,3
47722,7919,1068,5
47723,15273,6268,5
47724,4830,7335,4
47725,12043,4625,5
47726,16679,10187,5
47727,1826,3860,4
47728,27436,8246,3
47729,27437,11928,5
47730,12512,16447,4
47731,27438,15130,4
47732,27439,10054,2
47733,15164,9413,5
47734,27440,9118,5
47735,27441,259,2
47736,3357,14988,5
47737,27442,14859,5
47738,25333,11726,4
47739,27443,2384,5
47740,2321,5626,4
47741,27444,2412,5
47742,27445,14359,4
47743,27446,415,5
47744,16457,11917,1
47745,20952,8293,5
47746,17744,9903,5
47747,27447,2495,3
47748,20796,14347,4
47749,27448,9731,5
47750,27449,8107,2
47751,23,16448,3
47752,688,9197,5
47753,9676,2152,5
47754,22051,4076,5
47755,23290,3024,3
47756,27450,14880,4
47757,10714,442,5
47758,27451,7280,4
47759,302,10770,5
47760,8320,697,4
47761,27452,16449,4
47762,27453,15951,5
47763,1697,7039,4
47764,27454,5149,5
47765,2315,801,5
47766,10475,1139,5
47767,27455,3741,4
47768,10273,1473,4
47769,14136,522,5
47770,22826,3679,4
47771,14885,6247,5
47772,23835,1157,5
47773,27456,16450,5
47774,27457,1404,1
47775,19575,15159,3
47776,8643,2706,3
47777,27458,10315,5
47778,7818,10790,4
47779,17809,4315,4
47780,27459,16451,5
47781,7742,7512,5
47782,27460,7258,5
47783,5416,1346,3
47784,21995,102,4
47785,24280,2425,5
47786,27461,1665,5
47787,15812,408,5
47788,4507,7645,2
47789,27462,16452,5
47790,27463,7622,5
47791,2773,13925,4
47792,20831,3001,4
47793,22752,12580,5
47794,21414,8240,5
47795,27464,7602,5
47796,15798,5236,5
47797,15170,16453,5
47798,9956,13814,4
47799,14277,5861,5
47800,27465,8269,5
47801,16763,16454,4
47802,7487,11104,5
47803,5045,8957,4
47804,16866,3011,5
47805,27466,2321,5
47806,6936,6119,5
47807,27467,16455,5
47808,27468,3618,4
47809,27469,5577,3
47810,23097,3491,4
47811,27470,15927,5
47812,16808,1866,4
47813,193,16456,3
47814,5761,6096,5
47815,27471,6014,5
47816,27472,2858,5
47817,4747,313,5
47818,27473,11585,5
47819,19595,595,5
47820,27474,5541,4
47821,16750,1268,5
47822,16954,3162,5
47823,14123,3106,1
47824,19961,271,5
47825,586,6378,4
47826,22401,12633,5
47827,18024,5596,5
47828,20060,9241,5
47829,22940,3001,5
47830,11130,6030,5
47831,15775,254,5
47832,6639,7950,5
47833,7616,11754,5
47834,20626,11499,1
47835,6970,13667,4
47836,2592,1364,5
47837,15523,8883,5
47838,6753,16457,1
47839,6229,15130,5
47840,20345,7408,4
47841,21572,14171,4
47842,8061,7977,4
47843,18409,4178,1
47844,27475,489,4
47845,27191,9116,2
47846,11660,4764,5
47847,26685,3982,5
47848,27476,9538,5
47849,27477,13592,2
47850,16023,10062,4
47851,4388,715,1
47852,4607,1912,5
47853,23833,13039,4
47854,26783,14999,5
47855,27478,8074,2
47856,27479,12361,2
47857,27480,6000,2
47858,27481,9848,2
47859,27482,12572,5
47860,6367,8788,5
47861,8826,1679,3
47862,2271,13773,3
47863,27483,11338,3
47864,27484,7108,5
47865,6482,13231,5
47866,27485,9295,4
47867,8156,345,5
47868,27486,7939,5
47869,10499,2740,3
47870,1620,2112,1
47871,27487,2759,5
47872,12615,7567,4
47873,5641,15452,5
47874,27488,13291,4
47875,12854,1185,4
47876,18055,12739,5
47877,13183,1336,3
47878,18842,15496,5
47879,27489,8890,4
47880,24792,1197,5
47881,22486,11754,5
47882,27490,7406,4
47883,3199,11148,4
47884,27491,8697,5
47885,14362,305,5
47886,27492,188,5
47887,2780,1947,5
47888,27493,2940,5
47889,5284,1396,4
47890,27494,5220,4
47891,14581,5558,5
47892,25731,6581,3
47893,27495,725,5
47894,21177,4603,5
47895,27496,11442,5
47896,27497,494,5
47897,5959,1808,4
47898,25078,16458,5
47899,10054,5187,4
47900,8231,16459,4
47901,18696,1715,5
47902,4705,6338,5
47903,23342,8969,2
47904,23354,3397,1
47905,3024,8490,5
47906,25684,13888,1
47907,19042,16460,4
47908,27498,12239,3
47909,27499,6068,5
47910,27500,12888,5
47911,27501,4009,5
47912,27502,16461,4
47913,11212,5100,5
47914,9253,9699,3
47915,7262,5187,3
47916,27503,16462,5
47917,22246,1199,2
47918,27504,9137,5
47919,4790,2660,4
47920,27505,409,3
47921,17350,16463,5
47922,767,4665,3
47923,27506,16464,3
47924,17010,408,5
47925,18661,16465,5
47926,15406,5164,5
47927,21307,13157,1
47928,8339,1024,3
47929,18854,16466,5
47930,26377,4580,5
47931,27507,2300,5
47932,27508,8258,5
47933,2149,16467,3
47934,27509,16468,5
47935,19581,15298,5
47936,5723,16469,1
47937,9196,14358,3
47938,14899,16470,5
47939,27510,597,5
47940,20128,16471,4
47941,22143,805,5
47942,15498,4139,5
47943,4177,2428,4
47944,27511,10528,5
47945,27512,15440,5
47946,13546,1032,5
47947,27513,4204,5
47948,23646,14518,2
47949,27514,1645,4
47950,27515,13689,4
47951,5614,13470,4
47952,9571,2669,5
47953,4759,3737,5
47954,14505,4835,4
47955,27516,4571,4
47956,27517,13542,3
47957,27518,2944,3
47958,9639,3802,5
47959,12303,16472,5
47960,27519,15280,5
47961,8626,11961,5
47962,27520,13856,5
47963,1113,11139,5
47964,17060,16473,4
47965,4325,9689,3
47966,6239,517,2
47967,1934,16474,3
47968,6484,16475,2
47969,4455,1857,5
47970,1621,519,5
47971,21904,2336,5
47972,27521,12911,5
47973,26560,830,5
47974,16714,13343,4
47975,27522,3656,5
47976,27523,14394,4
47977,27524,5656,3
47978,18565,3652,5
47979,27525,2112,4
47980,18971,12338,3
47981,26986,16476,4
47982,21559,5826,2
47983,11626,3392,5
47984,27526,11219,2
47985,2025,9477,5
47986,5540,10965,5
47987,27527,6160,2
47988,23408,9633,5
47989,22706,131,5
47990,15874,16477,4
47991,6501,9676,5
47992,251,3358,4
47993,12458,16478,2
47994,14394,16479,5
47995,6404,1165,5
47996,8124,1244,5
47997,3954,10318,5
47998,27528,2875,5
47999,4963,6036,5
48000,27529,5228,3
48001,11860,13786,3
48002,16507,6366,4
48003,16401,2851,3
48004,27530,4008,5
48005,9541,9639,3
48006,18429,14277,5
48007,22933,16480,3
48008,4391,16481,3
48009,23548,1309,4
48010,9567,8837,3
48011,10387,6720,2
48012,11634,2877,5
48013,23773,2766,4
48014,20828,16482,4
48015,27531,9801,4
48016,22931,6058,5
48017,16410,2845,5
48018,14278,9693,4
48019,12207,16483,5
48020,27532,10746,5
48021,27533,6799,3
48022,27534,16484,4
48023,9927,7374,5
48024,16376,8601,4
48025,21510,16202,4
48026,7768,35,5
48027,387,667,4
48028,14272,13234,5
48029,12600,16485,5
48030,27535,4647,1
48031,27536,1536,5
48032,23575,12492,3
48033,26071,11701,5
48034,15512,2029,5
48035,19071,15630,5
48036,27537,1987,5
48037,27538,16486,4
48038,10739,3061,5
48039,18328,7079,5
48040,21219,7855,5
48041,27539,8899,5
48042,22714,4902,5
48043,17131,3451,5
48044,27540,14472,1
48045,25849,1642,5
48046,6192,9071,5
48047,27541,2373,4
48048,10522,7451,3
48049,16328,7808,2
48050,15282,4326,4
48051,27542,7736,5
48052,15789,3114,5
48053,5579,4435,4
48054,27543,5158,5
48055,1156,1157,5
48056,9143,10233,5
48057,25204,15511,5
48058,8059,3417,5
48059,25918,3293,5
48060,27544,16487,5
48061,24370,6118,3
48062,15824,7060,4
48063,27545,1232,2
48064,1354,12743,5
48065,19654,12696,5
48066,21680,4609,4
48067,11293,12940,4
48068,27546,3999,5
48069,8973,2854,3
48070,14776,10743,3
48071,7820,6447,5
48072,7907,5475,3
48073,27065,8306,4
48074,24988,12249,5
48075,27547,2252,3
48076,21026,9288,5
48077,2196,1943,5
48078,27487,12972,5
48079,1340,16488,5
48080,25008,75,5
48081,5309,16271,5
48082,27548,2578,3
48083,14930,16489,5
48084,27549,459,5
48085,27550,4731,3
48086,27551,5305,5
48087,20146,8617,5
48088,27552,5061,5
48089,7051,7565,4
48090,5771,16490,4
48091,2801,1192,5
48092,7094,10276,3
48093,25722,7379,5
48094,22342,799,3
48095,1944,14671,5
48096,27553,941,5
48097,27554,16491,5
48098,15923,789,4
48099,983,12528,5
48100,6053,5909,5
48101,18058,2712,5
48102,17446,9552,5
48103,25160,16492,5
48104,7476,929,5
48105,2723,5946,5
48106,5025,1879,3
48107,15625,16493,2
48108,18164,229,5
48109,27555,1103,4
48110,6981,8319,4
48111,27556,1506,5
48112,8961,1304,5
48113,17058,1576,5
48114,9744,15265,5
48115,14531,2383,5
48116,27557,4874,5
48117,15627,7804,5
48118,17630,16494,1
48119,4592,5327,3
48120,15179,23,5
48121,22089,13197,5
48122,26196,10856,4
48123,8849,2555,5
48124,1530,16495,4
48125,27558,13791,5
48126,1210,6309,5
48127,21394,5688,5
48128,5368,6798,4
48129,20070,4073,5
48130,3521,11509,3
48131,21841,2499,5
48132,27559,1139,5
48133,27560,10916,5
48134,27561,6348,5
48135,4076,2105,5
48136,24402,12265,4
48137,27290,10158,5
48138,21733,4884,3
48139,8270,2195,3
48140,27562,12380,4
48141,466,14363,2
48142,19322,434,5
48143,9452,16496,5
48144,6150,5147,5
48145,11725,3764,5
48146,2080,395,5
48147,27563,15984,5
48148,27564,4591,2
48149,27320,2336,3
48150,2709,15909,5
48151,27565,5310,3
48152,1207,814,3
48153,3001,4638,5
48154,27566,11249,4
48155,223,16497,5
48156,27567,16125,5
48157,22251,2577,2
48158,27568,6041,5
48159,17739,1995,3
48160,2676,2105,5
48161,5529,2451,4
48162,27569,16498,5
48163,27570,4093,5
48164,630,12699,5
48165,19509,1517,5
48166,9716,8055,4
48167,11272,11155,5
48168,27571,5484,5
48169,27572,1508,5
48170,11174,4147,4
48171,27573,9578,4
48172,26846,2476,3
48173,63,16499,3
48174,1697,16248,5
48175,27574,12979,5
48176,27575,2382,5
48177,27576,3451,5
48178,565,10333,2
48179,21237,9738,2
48180,27577,13663,5
48181,21317,2244,5
48182,12349,12802,5
48183,20479,7095,5
48184,27578,4417,5
48185,20955,9835,5
48186,14958,1715,5
48187,13333,9426,5
48188,27579,12538,5
48189,3243,14891,3
48190,25274,14239,3
48191,26062,16500,4
48192,1279,10341,3
48193,27580,11463,4
48194,27581,16501,4
48195,27582,16502,4
48196,6385,7670,5
48197,341,4247,5
48198,27583,12745,4
48199,27584,16503,2
48200,27585,3114,5
48201,27106,13959,5
48202,3930,1525,5
48203,25675,4015,4
48204,1025,3212,4
48205,17302,4010,5
48206,27586,3769,5
48207,25309,1588,3
48208,10939,2384,5
48209,26815,16015,4
48210,2453,16504,5
48211,1482,12641,2
48212,27587,2346,2
48213,21121,13595,4
48214,27588,3915,4
48215,20676,4768,5
48216,27589,209,5
48217,5945,8903,5
48218,22080,3283,4
48219,1157,11696,5
48220,19772,16505,5
48221,11812,945,5
48222,13976,10155,2
48223,27169,7433,5
48224,10037,16192,5
48225,8862,16506,5
48226,27590,3652,4
48227,27591,14094,4
48228,22744,9001,5
48229,27592,14201,5
48230,27593,5070,5
48231,21772,5603,1
48232,23646,1562,4
48233,1285,10852,4
48234,8054,10887,5
48235,20146,15511,5
48236,27594,16507,4
48237,25342,16508,3
48238,25151,16509,5
48239,25583,7382,2
48240,25099,1937,5
48241,13671,16510,5
48242,3287,4450,5
48243,27595,2588,5
48244,23828,3022,5
48245,6038,2097,3
48246,27596,847,4
48247,14486,4374,5
48248,11612,4513,5
48249,27597,1630,5
48250,26245,4355,4
48251,3311,48,3
48252,27598,16511,5
48253,11975,1565,3
48254,27453,12092,4
48255,11661,2756,2
48256,13138,16409,4
48257,20288,3308,5
48258,7060,12049,5
48259,9395,16512,4
48260,27599,2222,3
48261,791,12019,5
48262,19346,6648,5
48263,24251,1697,5
48264,27600,16513,4
48265,27601,15767,5
48266,27602,16514,3
48267,21306,7257,5
48268,21665,5596,5
48269,527,10108,5
48270,7234,9931,4
48271,26804,8797,5
48272,27603,12941,5
48273,27604,8250,4
48274,14278,57,4
48275,19157,2064,5
48276,4569,4798,5
48277,16582,551,3
48278,12463,6204,4
48279,27605,1781,4
48280,18833,16515,4
48281,27606,915,4
48282,20102,10590,5
48283,5756,1939,4
48284,18114,14407,5
48285,27607,4127,4
48286,21070,3720,5
48287,7070,6279,5
48288,25628,408,1
48289,27535,1328,4
48290,27608,15034,3
48291,1479,3447,5
48292,24659,16516,5
48293,14536,407,5
48294,23259,4833,2
48295,27506,16517,5
48296,27609,13751,5
48297,16440,12501,4
48298,27610,8997,5
48299,7427,5469,5
48300,5999,16377,4
48301,10904,16518,4
48302,3442,11562,5
48303,3200,1953,5
48304,21708,16519,5
48305,20808,15598,4
48306,21991,4843,5
48307,27611,3940,3
48308,1528,4603,4
48309,2475,14377,5
48310,21999,16520,3
48311,2803,845,5
48312,16469,12159,3
48313,1524,369,5
48314,5692,15864,3
48315,27612,16521,5
48316,27613,3687,5
48317,954,3692,4
48318,27614,11339,3
48319,18545,9802,1
48320,21641,14459,5
48321,27615,361,5
48322,1102,1567,5
48323,2984,2794,1
48324,4054,1454,4
48325,24141,4410,5
48326,489,1130,3
48327,19081,13973,5
48328,17151,355,5
48329,27616,8880,5
48330,15726,1069,4
48331,6185,406,5
48332,6038,6302,5
48333,1953,10794,5
48334,21482,5173,5
48335,4475,16522,5
48336,26821,13735,2
48337,8112,16523,5
48338,12578,13043,5
48339,27617,9866,5
48340,8944,11988,5
48341,16270,5546,4
48342,7416,11645,2
48343,27618,7776,3
48344,4009,11218,5
48345,10561,5071,5
48346,27619,6321,4
48347,749,14772,5
48348,27620,2646,5
48349,27621,11751,5
48350,27622,14228,5
48351,4782,4607,5
48352,24025,3480,5
48353,27623,570,3
48354,4012,15041,5
48355,27624,5739,5
48356,27625,8853,5
48357,27626,14424,1
48358,27627,5925,5
48359,27628,1781,5
48360,1131,2897,2
48361,27629,14681,3
48362,12120,10410,4
48363,27630,8988,5
48364,21688,8154,5
48365,2445,7746,3
48366,440,12795,5
48367,18498,15666,5
48368,27631,4892,5
48369,27632,16524,5
48370,4141,16525,5
48371,17017,165,5
48372,134,819,5
48373,23050,12786,4
48374,2780,16526,1
48375,15921,16527,5
48376,25317,9847,3
48377,27633,16528,3
48378,26563,1512,1
48379,13154,10118,3
48380,27634,507,4
48381,16963,1418,5
48382,3935,7333,5
48383,27635,9646,2
48384,26821,14121,5
48385,12908,16529,5
48386,20278,7098,5
48387,9242,9413,2
48388,27492,3294,5
48389,27636,8020,5
48390,26869,6160,5
48391,15821,1857,3
48392,7984,11242,4
48393,25785,10209,5
48394,3871,5724,3
48395,27637,601,5
48396,7045,762,5
48397,8537,6239,3
48398,27638,14124,5
48399,15687,874,5
48400,26316,2454,2
48401,27434,4131,2
48402,27639,2661,3
48403,27640,970,5
48404,12985,2193,4
48405,27641,4219,5
48406,27642,11251,3
48407,27643,16530,1
48408,27644,16531,5
48409,27089,6417,5
48410,5628,13905,5
48411,22893,9368,5
48412,27645,15241,5
48413,3128,3952,3
48414,15287,5205,1
48415,22698,780,5
48416,14905,3637,3
48417,24370,13297,5
48418,2650,2591,5
48419,27646,1317,5
48420,11398,10976,5
48421,17078,6043,5
48422,25796,8044,4
48423,10929,6030,5
48424,27647,1293,5
48425,27648,5,5
48426,27649,13589,5
48427,3689,15723,5
48428,20767,10630,2
48429,14289,5681,3
48430,19544,165,2
48431,15254,170,5
48432,27650,16532,5
48433,27651,395,5
48434,13523,3475,4
48435,27652,16056,5
48436,19577,7779,3
48437,9170,16533,1
48438,27653,11034,5
48439,9061,4854,4
48440,7287,3351,5
48441,24805,681,5
48442,27654,4474,5
48443,3432,9585,4
48444,6514,2891,1
48445,27655,551,5
48446,25807,13664,5
48447,27656,1309,5
48448,27657,14422,5
48449,19633,6163,4
48450,27658,9183,5
48451,21342,11476,5
48452,19691,2670,5
48453,15467,88,4
48454,27659,5505,3
48455,27660,2980,1
48456,19347,4381,5
48457,3105,2532,5
48458,1605,3402,4
48459,12200,6319,4
48460,10287,15549,5
48461,11010,7155,2
48462,27661,10231,5
48463,27662,6729,5
48464,249,11177,4
48465,10107,12273,5
48466,22885,10988,5
48467,27663,6604,4
48468,6638,16534,5
48469,13090,525,5
48470,14053,9468,3
48471,11409,4328,1
48472,4891,906,5
48473,2919,3494,2
48474,1070,11397,5
48475,27664,2412,5
48476,4127,5966,5
48477,12478,7189,5
48478,26635,2672,3
48479,16591,12879,5
48480,9216,10887,2
48481,27665,9775,5
48482,1113,5995,3
48483,26444,5828,5
48484,19577,2944,5
48485,27666,1272,5
48486,14419,12594,3
48487,21705,15734,4
48488,12088,6798,3
48489,14141,7199,3
48490,22696,4439,5
48491,5981,8770,5
48492,27667,16535,2
48493,9602,11508,5
48494,27668,3225,5
48495,27669,14588,5
48496,27563,355,5
48497,24348,14002,4
48498,27670,179,5
48499,27671,2331,5
48500,27672,8079,5
48501,12029,4376,3
48502,15805,5274,4
48503,27673,12120,5
48504,9531,9430,4
48505,27674,16536,5
48506,22807,1910,3
48507,14022,12802,5
48508,27675,13420,5
48509,25716,16310,5
48510,20863,11721,2
48511,27676,3229,4
48512,1039,7023,5
48513,19760,5884,5
48514,27677,16104,5
48515,27678,16537,3
48516,27679,14383,5
48517,26020,7,5
48518,12318,5958,3
48519,18679,2750,2
48520,27680,4350,4
48521,27681,1496,5
48522,6544,16538,4
48523,27682,8418,5
48524,19586,6656,5
48525,10272,2334,5
48526,27683,4705,1
48527,11804,1975,5
48528,17696,15352,4
48529,12120,9666,5
48530,16114,14645,4
48531,4629,16530,2
48532,27684,16000,5
48533,5312,7347,5
48534,5346,16539,4
48535,27685,7896,4
48536,812,5359,5
48537,22496,2761,5
48538,10565,7353,5
48539,27686,5341,4
48540,652,10339,5
48541,3193,3119,5
48542,14933,1473,2
48543,27687,11442,4
48544,27688,5824,5
48545,3206,5834,5
48546,21535,1814,5
48547,1265,11219,2
48548,6951,3438,5
48549,16712,15079,4
48550,27689,2492,4
48551,2722,2941,2
48552,20856,3894,5
48553,20192,13203,3
48554,27690,13992,5
48555,22567,1494,5
48556,27691,1376,4
48557,7261,5574,5
48558,1989,4886,5
48559,26122,5544,4
48560,27692,1937,5
48561,9705,16540,2
48562,2078,7154,2
48563,26491,7312,5
48564,18098,4851,4
48565,4744,1116,5
48566,27693,3905,5
48567,15835,16428,4
48568,3323,15738,5
48569,27694,2173,1
48570,18924,9077,5
48571,22719,1355,5
48572,8554,16541,4
48573,27695,5736,5
48574,17882,3875,4
48575,23626,10469,5
48576,1646,655,3
48577,14862,11229,2
48578,8117,1546,5
48579,13189,3369,2
48580,27696,740,4
48581,133,11298,3
48582,27697,6277,5
48583,16372,14035,5
48584,18305,13223,3
48585,8263,3103,3
48586,24418,5388,3
48587,6510,16542,4
48588,27698,4539,5
48589,26011,10162,5
48590,23952,16543,1
48591,19953,16544,4
48592,1275,390,4
48593,17285,12163,5
48594,22910,16545,3
48595,4313,2868,5
48596,27628,1404,5
48597,27699,15982,1
48598,10624,7831,4
48599,4938,7515,5
48600,22905,16546,4
48601,27700,2474,5
48602,6244,7561,5
48603,24661,9892,4
48604,27701,5629,5
48605,14583,10893,3
48606,21610,10423,1
48607,27702,241,5
48608,11236,2403,3
48609,23951,873,4
48610,3907,3086,4
48611,13697,1458,5
48612,27703,14260,5
48613,924,3772,4
48614,27704,10014,5
48615,26012,11131,2
48616,25173,7483,5
48617,16668,15307,2
48618,14293,5788,5
48619,13805,15612,2
48620,20872,9257,5
48621,21751,16547,5
48622,27705,8027,2
48623,9255,1287,5
48624,27706,2532,5
48625,27707,9422,5
48626,3497,13172,5
48627,27708,243,5
48628,23049,8010,4
48629,11545,7583,5
48630,27709,15555,3
48631,27710,10644,4
48632,13386,16548,1
48633,16818,3548,3
48634,18884,1863,5
48635,7248,13701,2
48636,25854,16549,4
48637,27711,7081,3
48638,23303,10006,5
48639,2529,16550,5
48640,9421,7183,5
48641,3633,9999,5
48642,27712,6966,4
48643,26993,806,4
48644,25868,8574,5
48645,27713,6492,4
48646,9045,6555,5
48647,19323,1649,4
48648,19107,10368,5
48649,27714,16551,5
48650,27715,3358,5
48651,5723,16552,5
48652,25845,948,5
48653,26367,7963,5
48654,25442,12346,4
48655,27716,3470,4
48656,27717,11811,5
48657,27718,992,5
48658,6162,16032,5
48659,27719,6648,5
48660,20401,11374,4
48661,27720,16553,5
48662,4950,1732,5
48663,27721,8072,2
48664,18994,5023,4
48665,21922,4855,4
48666,11583,14146,5
48667,27722,10795,1
48668,19635,918,3
48669,1341,483,4
48670,9046,2476,1
48671,27723,2549,1
48672,27724,3226,4
48673,19287,5938,4
48674,7125,4167,4
48675,17540,1070,3
48676,27725,1172,3
48677,16214,12244,5
48678,16642,508,5
48679,27726,16247,1
48680,7218,14638,5
48681,20151,14071,4
48682,27727,13701,4
48683,27728,14826,5
48684,21191,5980,1
48685,17909,16174,5
48686,1520,6545,5
48687,27729,262,5
48688,5728,9064,5
48689,18444,586,5
48690,27730,16554,5
48691,2824,6983,3
48692,1592,4655,5
48693,27731,6866,5
48694,17585,1496,2
48695,27732,12773,4
48696,27733,15217,5
48697,27734,10911,5
48698,7318,2790,5
48699,14981,837,2
48700,13866,12422,5
48701,137,16555,5
48702,75,5676,5
48703,27735,11015,5
48704,6815,1679,5
48705,21517,5264,5
48706,12408,1750,4
48707,27736,6099,4
48708,27737,14589,5
48709,16301,12860,3
48710,598,7847,5
48711,27738,2265,5
48712,26839,7611,4
48713,27739,4474,4
48714,19490,16556,5
48715,27740,2340,5
48716,3030,8068,1
48717,17310,7427,3
48718,11424,1498,3
48719,27741,6533,4
48720,10558,16361,2
48721,2388,16557,5
48722,15189,11806,4
48723,7873,2758,5
48724,27742,6970,4
48725,13927,10054,3
48726,2260,7141,5
48727,26592,1012,5
48728,27743,695,5
48729,9596,2231,4
48730,5168,3308,4
48731,24877,9832,4
48732,444,15000,5
48733,27744,1028,3
48734,19509,879,3
48735,1406,3880,4
48736,10635,8286,5
48737,4845,1685,5
48738,22018,7852,3
48739,22768,6858,3
48740,2179,10749,3
48741,27651,4818,5
48742,17823,12344,5
48743,27745,327,5
48744,27746,3617,5
48745,7077,7444,4
48746,12760,3860,5
48747,27747,2947,5
48748,19227,3537,4
48749,3542,16208,2
48750,27748,243,5
48751,27749,3748,5
48752,12750,8175,5
48753,11327,2872,3
48754,27750,39,4
48755,17573,5920,5
48756,7888,2331,5
48757,14840,1679,5
48758,9183,16558,4
48759,3932,3880,5
48760,27751,16559,5
48761,13101,16560,5
48762,27752,15580,5
48763,8341,6685,5
48764,937,3322,3
48765,14158,1630,5
48766,4145,10539,4
48767,27753,1805,5
48768,27754,2775,5
48769,6117,10065,5
48770,702,2079,2
48771,27755,10485,5
48772,8028,16561,4
48773,27756,16562,5
48774,27757,14406,5
48775,20693,16563,5
48776,27758,16564,5
48777,1156,9771,3
48778,27759,7312,3
48779,6187,2593,3
48780,2237,16309,5
48781,16940,8564,5
48782,27760,3030,5
48783,8021,10408,5
48784,15113,3427,5
48785,725,11053,4
48786,9359,4326,5
48787,6848,16318,1
48788,5181,3259,3
48789,27761,553,5
48790,27762,14502,4
48791,1937,2947,5
48792,19690,3119,4
48793,23189,2825,5
48794,19836,1234,5
48795,27763,2802,5
48796,7554,16565,4
48797,27764,12192,3
48798,10851,12676,5
48799,9457,4161,5
48800,16758,16566,5
